sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-6155_iter-1,depth-6155_iter-2,depth-6155_iter-3,depth-6155_iter-4,depth-6155_iter-5,depth-6155_iter-6,depth-6155_iter-7,depth-6155_iter-8,depth-6155_iter-9,depth-6155_iter-10,depth-12309_iter-1,depth-12309_iter-2,depth-12309_iter-3,depth-12309_iter-4,depth-12309_iter-5,depth-12309_iter-6,depth-12309_iter-7,depth-12309_iter-8,depth-12309_iter-9,depth-12309_iter-10,depth-18464_iter-1,depth-18464_iter-2,depth-18464_iter-3,depth-18464_iter-4,depth-18464_iter-5,depth-18464_iter-6,depth-18464_iter-7,depth-18464_iter-8,depth-18464_iter-9,depth-18464_iter-10,depth-24618_iter-1,depth-24618_iter-2,depth-24618_iter-3,depth-24618_iter-4,depth-24618_iter-5,depth-24618_iter-6,depth-24618_iter-7,depth-24618_iter-8,depth-24618_iter-9,depth-24618_iter-10,depth-30772_iter-1,depth-30772_iter-2,depth-30772_iter-3,depth-30772_iter-4,depth-30772_iter-5,depth-30772_iter-6,depth-30772_iter-7,depth-30772_iter-8,depth-30772_iter-9,depth-30772_iter-10,depth-36927_iter-1,depth-36927_iter-2,depth-36927_iter-3,depth-36927_iter-4,depth-36927_iter-5,depth-36927_iter-6,depth-36927_iter-7,depth-36927_iter-8,depth-36927_iter-9,depth-36927_iter-10,depth-43081_iter-1,depth-43081_iter-2,depth-43081_iter-3,depth-43081_iter-4,depth-43081_iter-5,depth-43081_iter-6,depth-43081_iter-7,depth-43081_iter-8,depth-43081_iter-9,depth-43081_iter-10,depth-49235_iter-1,depth-49235_iter-2,depth-49235_iter-3,depth-49235_iter-4,depth-49235_iter-5,depth-49235_iter-6,depth-49235_iter-7,depth-49235_iter-8,depth-49235_iter-9,depth-49235_iter-10,depth-55390_iter-1,depth-55390_iter-2,depth-55390_iter-3,depth-55390_iter-4,depth-55390_iter-5,depth-55390_iter-6,depth-55390_iter-7,depth-55390_iter-8,depth-55390_iter-9,depth-55390_iter-10,Type,TypeII
NGS001-23_16S_41,1.555129193689132,1.416498229995954,1.386420896719057,1.487086774891903,1.492012872441909,1.535274002357466,1.676378419255956,1.373212878568877,1.396525181579522,1.649238305626166,70.0095873781464,71.30433061879299,72.56801982337838,71.84107959836523,70.54387734863691,70.9056784993713,73.30983445782093,72.87642498966994,68.62310226222846,69.00560706525303,81.87169070806824,77.51287069404695,78.66107966626014,80.11300961081922,82.03032697196932,79.75754504114282,77.90324882300986,79.80915538770152,79.35336475975905,78.64685981696037,83.5173395643709,86.42548536528955,87.87138456033023,86.45859929738181,86.88367414687029,83.31131611283712,86.1414242200189,81.76204348823626,87.75944048864433,85.8636171364885,86.19012933171439,88.15219974118757,88.29844745714138,88.49543649649256,88.39200017459954,89.58637336472383,88.49199443970349,88.5831815248696,87.78558612832805,88.13390027427357,90.71428366335088,89.60399084543678,89.14893983978634,89.37955180801411,90.21382321771203,90.22945131350032,89.89540237969098,90.62936073350792,90.15655637974116,86.93508428230862,90.93627267774372,90.40845884248571,90.72516788892622,90.46849843708858,90.34155147326484,90.73462513674708,90.97390254142316,90.92149219633248,90.93291523856412,90.53028849108593,90.87256448691406,90.45586208915846,91.13346288241252,90.81864778755047,90.8653961626108,91.30390438507251,91.15440171002346,91.20026654401632,91.2653573807406,91.19182244180172,91.12647760138296,91.41465557463032,91.35141063823048,91.18024814634512,91.46037252135385,91.38124121542586,91.29185721526542,91.44852238500656,91.36139542186784,91.43987750869168,91.47352486187964,91.39946286057614,91.463848507996,91.27713688593728,91.24306500323968,91.3155752109984,91.4677249606736,91.47555766689274,90.98533628898832,91.33253499578365,Equine,Burro_2
NGS001-23_16S_42,1.371034827752547,1.548193810263107,1.422674105613221,1.367832613148303,1.500346687900441,1.524943735328232,1.383449494239061,1.596298229158704,1.549921179644222,1.511901302827641,68.134850591485,75.19404400504496,66.2592934665698,66.11638757018012,69.89915229082509,70.08067764408351,70.39910554516358,65.58725274808663,68.2805196591053,75.8489806123054,76.20086920669385,88.0416242684823,83.2602386794066,82.57506650431677,88.332380965182,78.73885666804402,84.88101916063995,79.09976575966247,81.30890698253637,82.80861336881476,89.48089507830788,82.9357844933191,87.95313298944382,86.75632235633887,86.61875292994034,91.7117923134241,82.05567024975488,87.1709950059765,91.28015773085843,92.66803717209268,91.77991514920387,91.16689602928597,91.66956750917832,88.8136774172064,92.90127922446312,91.88345404351487,93.0668928984941,97.14663454064046,87.34608921272454,84.66367420869973,91.616669097871,99.13781589330968,94.4575020645315,99.13904872954852,90.40847529567668,99.19023089703506,98.47930703867704,96.1472654083408,99.29780561912138,97.08737674512317,94.09688753673323,96.57461875662648,96.27925846503452,91.77869055975786,95.22139280416413,96.42796606886084,99.66454091922596,97.77928824989462,94.90156286532044,100.0885766330593,92.98207992672184,97.50281120810048,92.27373483926392,98.03645479402256,100.2152842186225,97.69417589923349,100.508666832667,100.6950473897748,100.1927266065796,92.88405960276933,100.7561332027786,100.5613671587381,100.3320278336361,100.7513100063321,100.7395681211035,100.6039741618508,97.40685043991046,100.7963540962324,100.6883490728804,97.202321210848,100.5132774999385,100.8475250089141,100.8415733943177,100.6752183160868,100.7265824446752,100.7538329868701,100.6188754760026,100.8253397984146,100.6237749265922,100.6352132637351,Equine,Burro_3
NGS001-23_16S_43,1.547689088474536,1.495212877157534,1.409527862892605,1.416807179722,1.347633130765517,1.523778406315212,1.647092581703175,1.492012872441909,1.611279397812638,1.622720578429137,59.38643705854422,57.71738453362196,63.1039516089204,61.2056290879752,59.94008335921632,60.26820613406048,61.0362901757705,57.14943391582196,60.50489492901357,61.7351723900526,75.57926910245416,74.11412567980611,71.03340510435982,72.3052286898778,74.8684492391562,70.13252915859321,72.85763107684598,72.24659157100612,73.14517288193777,73.30748907257403,72.80666405799356,75.09968613429169,69.37439732343832,72.55452944291744,73.80534241152452,77.27505286279286,78.5730936678282,75.66600688589948,70.94410590713468,78.58368236129759,76.43900135033628,77.16668773592632,78.33696392605914,80.23522361124344,79.445819882919,80.00837485429534,78.97446246123333,79.34213347054263,80.58601811071551,77.35026196149745,81.1267851877481,80.79915859939312,76.48414805002895,80.79246354785882,79.63700669045217,80.83952584383358,80.88288419043087,77.28205729458317,80.86594740476131,80.4291452157966,81.15618687844724,80.9618435617769,81.2666816522194,81.17320248424451,81.14896529487464,81.21119002614768,81.13751371325932,81.28784950145517,81.17264734773215,81.179157849803,81.2764421327727,81.49584867226996,81.443177446773,80.95361708727197,81.47277918695482,81.41879775228205,79.86478869302535,81.3135344175169,81.42077236143989,81.39249929050693,81.47473027555269,81.49613474313271,81.48645564247731,81.48756227721923,81.49041628125,81.4905725442618,81.49843963821525,81.49843962721526,81.49458135924407,81.49057254426178,,,,,,,,,,,Ovine,Oveja_2
NGS001-23_16S_44,1.404989955753356,1.437066350120509,1.461387674026069,1.452235130814294,1.512594976862771,1.739265736768683,1.596286618371884,1.549594971510487,1.416273715428466,1.538191478687728,78.71968391337076,78.11120247994084,84.3051332063554,78.37333026535421,82.58180840638367,78.44324130848737,74.59917961278923,81.09465751801035,81.26298412427438,80.969299788168,89.01690285713573,96.49593598588626,92.26635821188344,94.24491722286002,91.05102145629866,93.38310003317623,94.70228182826676,97.02693286604712,90.18599370303832,94.5327637785174,103.1366545714915,101.4762026864715,101.5481348385282,103.1994045807926,97.38283996109809,99.89377281749216,97.7461244995462,101.3488186641928,102.2101576911986,98.3640546904846,106.6175931743766,105.1045545031236,102.753673665399,105.0714418117659,106.2792249597015,102.1465122222754,104.5770011459104,103.6697159636769,101.8343196090475,101.1985725910972,101.9055001055739,102.6694024018116,107.6037741572105,105.5612825042044,108.1470410278087,107.3264674232201,105.6712258525225,106.7927797937461,102.4062536268249,104.2968999381664,108.5890371321021,108.8566495346171,108.8189891594424,104.3131901072894,108.529261548548,108.697277014623,104.1282401952984,108.3244555032087,108.5386042898915,108.2217483084028,104.3577898329155,108.7909875573959,108.8955490323793,108.6104357326481,108.5473774165108,107.9094013267822,108.7544407042461,108.9031726368781,108.9190081000521,109.1249809436822,109.1249809546822,109.084264678766,109.1249809546822,109.1141545622396,109.0785446340411,108.9810467321619,109.0286018459552,108.9648696514855,109.1107578047046,109.0857548464516,109.1249809546822,109.1249809546822,109.1249809546821,109.1249809546822,109.1249809546822,109.1249809546822,109.1249809546822,109.1249809546822,109.1249809546822,109.1249809546822,Ovine,Oveja_3
NGS001-23_16S_47,1.573888787632927,1.366015270451202,1.631152736999633,1.595121210504679,1.478489700570821,1.483656650286828,1.556809362000633,1.524413133261183,1.394915091327781,1.485643248823751,61.80509531147645,60.58844214031279,63.27319325685813,70.30385509653638,63.44039622514498,72.71217529989421,61.16846717025319,61.01285101836394,61.01535582124547,64.22992429319523,86.9642964160048,82.23387054456931,75.14825638818627,83.67537533357647,87.62978661508431,81.74689844616701,78.80221159309414,75.12822594322341,78.24117706738319,79.0783694763514,80.07626922506985,86.92497838011049,88.73022820189243,80.76628147516558,88.05068817185233,88.89502288984842,90.70036591592066,85.88450676726397,91.844403602057,92.99303675565874,90.32029829281674,93.841580787869,91.77960987448655,91.97959480686436,86.69631094261625,95.19093641559913,92.01645536840384,91.43157750009732,92.29795781949989,90.93467781936737,93.83147943887238,93.84225984617996,94.53359053601672,94.82526971891102,96.33912184415976,97.65438330779692,94.9622625796664,94.41407993485376,93.06997018812258,91.95415896293038,96.38543795556303,95.44657240956444,97.97126196853222,96.94531270078714,94.03452036118864,98.19441040951628,97.00505349526637,96.83477777282364,95.8659982837039,98.70887092580078,97.20251793011428,98.93923942483345,98.82216269408086,98.48857700123315,98.55773537241596,94.5596461373256,99.08027027363865,97.58832414257309,98.9235508051046,98.8326692163581,96.09235869279829,91.62625528233949,96.65695522598551,99.28581587508536,99.18133072359343,93.21802358464936,97.57633730951912,99.20740957028433,99.3031901648602,98.06397477586728,99.20009500918516,99.2858159050853,99.30319016986012,99.30319016986014,96.60392270941496,99.2674242761028,99.30319015986012,99.30319016486014,99.30319016986014,99.29688708991122,livestock_exclusion,Control_2
NGS001-23_16S_48,1.62198535298676,1.560118368522803,1.377662200224433,1.496628011890924,1.496027512434836,1.492012872441909,1.652021163654121,1.436672399623709,1.492497573798488,1.560118368522803,69.97594890878999,70.42222641216972,74.62223530796756,66.17508863883498,73.22220956410317,70.01249531743385,62.64870234494769,70.77533331803977,71.93849563400434,75.48024700367716,83.04532825275315,87.08403952874238,83.34850300455753,79.67369544802649,86.09485329499273,83.8863558781113,84.22636895437849,81.77820265525412,86.47204787098536,86.18929521445679,92.84918632089816,91.84427718984314,91.54388172513156,91.725735988463,86.3977920519871,94.03994568619186,95.18522918413036,89.19548693829972,85.35136443292468,95.60394909969082,89.42216626379765,94.53244067816476,96.46094533628832,92.57034465067836,95.93279391717913,88.94194623214445,91.94374081499892,93.49509507051708,94.6432424857495,93.78033642352932,97.24888809486302,102.050565803789,99.59019676598844,95.53019689520004,102.0499267037074,101.8829443606537,99.86648707559684,92.38203735535032,97.12965181947509,99.18366498451228,95.7189173981477,103.0222146733016,102.7457119163582,102.70629105115,102.2544380443764,101.3869966244255,101.1088889399836,100.7676874166693,97.69548101176166,98.00588060026064,102.3204172272456,102.4313770708558,101.3877326479225,98.13624258926713,102.7592281790963,101.5654014713526,103.164642537,101.4384683403173,96.38704686863346,101.4141659601578,103.3926956533502,103.291921254357,103.5347517617155,96.76214368034712,103.4428989957077,103.3750767909691,101.8157602873209,103.4487587154077,99.97674446166933,103.3624765975463,103.559945254795,103.5500329978345,103.5371059339714,103.3912625996094,103.5560565967799,103.5357726425736,103.5503724188125,103.5467755826994,103.5402510524483,103.5551203037485,livestock_exclusion,Control_3
NGS069-23_16S_29,1.561184643575575,1.557968832528998,1.558610123913854,1.410155669069967,1.513644862935994,1.391091098513962,1.595121210504679,1.373214289621416,1.496027512434836,1.402808411674181,24.42185300866499,24.80641216690077,24.35323679556387,24.40255801878174,24.82270307871749,24.46480046654717,24.54272601624496,24.74738337034728,24.75083881343392,24.68763423245066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equine,Burro_1
NGS069-23_16S_30,1.410756130801632,1.375915374816243,1.587060067859627,1.647360461576449,1.398434972145984,1.511877864289365,1.492012872441909,1.633751394272389,1.573846096725711,1.522768190005821,69.1897431986801,73.04902649317214,77.23209787104622,71.72000065802906,65.3159916306041,68.13452402444621,69.92712770075504,66.71477592406997,76.3862969207201,68.57128672651724,85.35151957023028,83.27991494259182,85.16606571465786,90.31966562639734,88.23629680403808,86.19790403009812,82.15590707439402,82.35916086424328,86.87512755962494,83.74271676547181,95.84216681408144,93.40394104105796,96.14718977021656,94.88173261486344,93.9631147941762,89.95582014199272,98.51806812880282,86.35164878568162,98.55395704593565,94.87138182007152,97.00405215940108,99.62257679729532,99.4718934566788,99.4603828477165,99.0514580592588,99.3543946643143,98.10508557986736,97.1757969636426,99.62257680229536,99.51010452376374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equine,Burro_4
NGS069-23_16S_31,1.517703364985992,1.639702262047015,1.51366315401252,1.402594418835284,1.608463023730638,1.400151736446385,1.494027656473727,1.500346687900441,1.444226128671902,1.546515766809302,68.91077922596828,69.47581937020313,74.33669000204875,80.55147496805981,73.56670371753816,79.98739316550999,66.31289080878514,73.76150657823601,77.51772588554637,63.20877802133896,87.57551798103458,93.2485665147336,92.21017779580215,89.05221744810427,89.27397169464538,88.68859705596826,87.59477083693059,81.2425804433887,86.10207204839597,84.7678797578091,99.27658363028068,104.9102802039654,108.6493800760496,94.26539466877,94.2995931419424,102.2790868492099,104.1665945625926,96.15046162067289,95.8211785037256,92.45593073830052,105.0944710610514,112.0639037704703,108.4658623076686,108.0982314335511,109.1681049568205,104.8577924839604,103.4143785722001,99.76419897147989,103.2886924067255,97.49022098100184,111.0334727963397,110.81636515568,106.4361968520176,111.0920311586279,112.4356915590261,110.4461466390091,112.6543715404312,112.4131133644981,112.7105495758669,112.3186673527328,112.7232591650762,112.7232591640763,112.7232591700762,112.6925660918955,110.9517211769729,110.9046380064763,112.7160087592282,112.7232591650763,112.7232591700763,112.7191287289688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ovine,Oveja_1
NGS069-23_16S_32,1.470135350932757,1.576732480519959,1.437539973464608,1.434345005749301,1.351875715755045,1.621607959957251,1.416807179722,1.351875715755045,1.557968832528998,1.588925299793329,76.66118332133821,73.06847964123153,72.0129438678944,64.59750935330635,68.87821704695817,69.31684186508204,78.83290745659224,71.11028022739593,67.63972675334536,74.35734202386209,87.97977009227849,88.9495356492144,93.35891409809986,96.48125567049296,90.5121183416535,87.98922234200437,86.76115856957905,85.86201586377418,84.04248113879831,85.63839167500291,100.9464073414255,101.4366323576165,97.60459821137444,93.54181044856348,93.03667035023896,95.659156058567,95.75051583759728,94.32357104399485,99.4277892813028,91.0388600535816,102.4516829854477,101.8563242574276,93.20435052082792,98.1700439761154,104.7265828245278,100.4417600602431,101.6789068420668,96.21002045795372,100.58886165103,94.196647609985,102.0041279108848,101.1961009194202,105.7797254556302,105.8766210825523,105.8825283763792,106.0748518544052,100.1492890319603,106.0548912726672,104.6842644501632,99.80626669912525,104.9358794267094,106.8686152954271,106.0852707275238,106.76839849054,103.8797854304889,106.5983705132304,105.1745235840071,103.8679744064451,106.3184941197433,105.566757855086,107.0344144809326,106.8688459236093,106.6973783262457,106.7866016032906,106.703565120258,107.0219995831523,104.1856165337646,106.982184337013,107.0176026563019,106.9983169845397,107.0344144809325,107.0344144809325,107.0344144809326,107.0344144809325,107.0344144809326,107.0344144809326,107.0344144809326,107.0344144809326,107.0344144809326,107.0344144809326,,,,,,,,,,,Ovine,Oveja_4
