Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
58c69466ae96422c09a2777f8b18c332	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Intrasporangium;s__	0.8466997960664443
001eee633e97aa07af04102062ed17f4	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured;s__	0.9999981921956047
fb709b605e8a61f8240b8f518e6da620	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.9999309552069072
08cc0c75cf3ab7d92945a97b9c89ea18	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;s__	0.9999983735148856
db91ffac4829c2559bc42ed3a4a74740	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__	0.9999999996369127
1959a15367c6a48c6cb6bc016ef70986	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__S085;g__S085;s__	0.9999999830308753
3b82bc9b20c39dc205412e17531db225	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__	0.999999998766242
6d6a96c90e8ee8c30d73fa06b5059eec	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__	0.8821964858150907
4ae86482263cf15863c46269c87a7dee	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__	0.9999881697705496
db25ea9da1e577aa35f1fb56f8c5604e	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__	0.9120689484723877
2b512f9fa50905f5004f0db53032d6ef	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	0.9983514032937815
d6f91462d2dad52dce9d1564de90e1be	d__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96;f__KD4-96;g__KD4-96;s__	0.9999999998402984
8c8c1a9ca22ed8dc1ad2a58e3766598c	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	0.9999999999999432
55e7c825ac969c8373e7e8e9ebbd391b	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacter;s__	0.9910893851795822
4f2b26551f4f39b997685940e07ae06d	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__	0.9999999999998863
76031eb1d811089f24fe99fe6b961fc1	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae	0.9971334630881037
4198d4d97ffb368fb92fb57222660117	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__uncultured;s__	0.9965974487181168
51816ef2617e35e39f748d1d45d53c70	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Pseudaminobacter;s__	0.7680365324522379
33ec68d4da51e44c9c66c2b3a78ed6ce	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__	0.9999999997168914
f6fff6ef57ded382f6b020e988e54605	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola;s__	0.9530650348511416
f7833be1870e0f69853910e3f6b52071	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Steroidobacter;s__	0.9883210162170092
53493e9bbd22a190318dbc713a8f7c0b	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__uncultured;s__	0.9999999973721572
5e9935e2a7ccc6c512c92e082c906c0c	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__	0.9999999956576744
4d8f11d0770101861345e0fc651f9c3d	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Tistrellales;f__Geminicoccaceae;g__uncultured;s__	0.9999929462860365
6994530ec8d4d4b29352dd9fb4bf3226	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae	0.9999961469387402
1533eeecb17d6cd8eed566399782b690	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__	0.8738611735195986
f91271d05d903e30578e3a90b5d03232	d__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__MB-A2-108;f__MB-A2-108;g__MB-A2-108;s__	0.8478951497186307
7b4e3e66d1f792b1b458bd73f0ead552	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured;s__	0.9999991809232199
d89108109645af0dc69c1dcfcf9df172	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__uncultured;s__	0.9967219284447342
e9f41dc67c7feca3693547933f24a1ef	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	0.9999999999999716
4a708de6164a3aba3ef48951d5f8acf8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__Woeseia;s__	0.9799565006349291
bf9acd1783e0d38e7595c37f2bfb0596	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__	0.99998930412666
cdc815a62b3a235b27d0601614f11100	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Stenotrophobacter;s__	0.8141424048384172
64beebfaa3a0dd5aa8dcc56f69ef5181	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101_soil_group;g__WD2101_soil_group;s__	0.9999999988064303
8cb8c73d80cbc64ad19210619c5d3f6d	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__	0.9999999999996874
56b7969391550cc49448d0965aaa62f2	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__	0.9999999879532028
