index,d__Bacteria;p__Actinobacteriota;c__Rubrobacteria,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,d__Bacteria;p__Firmicutes;c__Bacilli,d__Bacteria;p__Chloroflexi;c__Chloroflexia,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia,d__Bacteria;p__Actinobacteriota;c__Actinobacteria,d__Bacteria;p__Bacteroidota;c__Bacteroidia,d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66,d__Bacteria;p__Chloroflexi;c__KD4-96,d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia,d__Bacteria;p__Acidobacteriota;c__Blastocatellia,d__Bacteria;__;__,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes,d__Bacteria;p__Chloroflexi;c__Anaerolineae,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae,d__Bacteria;p__Planctomycetota;c__Phycisphaerae,d__Bacteria;p__Actinobacteriota;c__MB-A2-108,d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia,d__Bacteria;p__Chloroflexi;c__Dehalococcoidia,d__Bacteria;p__Nitrospirota;c__Nitrospiria,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae,d__Bacteria;p__Chloroflexi;c__OLB14,d__Bacteria;p__Chloroflexi;c__Gitt-GS-136,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia,d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group,d__Bacteria;p__Planctomycetota;c__Planctomycetes,d__Bacteria;p__Myxococcota;c__bacteriap25,d__Bacteria;p__Entotheonellaeota;c__Entotheonellia,d__Bacteria;p__Gemmatimonadota;c__Longimicrobia,d__Bacteria;p__Chloroflexi;c__Ktedonobacteria,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia,d__Bacteria;p__Chloroflexi;c__TK10,d__Bacteria;p__Firmicutes;c__Clostridia,d__Archaea;p__Crenarchaeota;c__Nitrososphaeria,d__Bacteria;p__Myxococcota;c__Polyangia,d__Bacteria;p__Acidobacteriota;c__Holophagae,d__Bacteria;p__Myxococcota;c__Myxococcia,d__Bacteria;p__Methylomirabilota;c__Methylomirabilia,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia,d__Bacteria;p__Actinobacteriota;__,d__Bacteria;p__Bacteroidota;c__Kapabacteria,d__Bacteria;p__Deinococcota;c__Deinococci,d__Bacteria;p__Patescibacteria;c__Saccharimonadia,d__Bacteria;p__Sumerlaeota;c__Sumerlaeia,d__Bacteria;p__Gemmatimonadota;c__AKAU4049,d__Bacteria;p__Patescibacteria;c__ABY1,d__Bacteria;p__Firmicutes;c__Symbiobacteriia,Unassigned;__;__,d__Bacteria;p__Halanaerobiaeota;c__Halanaerobiia,d__Bacteria;p__Latescibacterota;c__Latescibacterota,d__Bacteria;p__Bacteroidota;c__Rhodothermia,d__Bacteria;p__NB1-j;c__NB1-j,d__Bacteria;p__Firmicutes;c__Limnochordia,d__Bacteria;p__Acidobacteriota;c__Subgroup_25,d__Bacteria;p__Bdellovibrionota;c__Oligoflexia,d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia,d__Bacteria;p__Firmicutes;c__Negativicutes,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia,d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae,d__Bacteria;p__Patescibacteria;c__Dojkabacteria,d__Bacteria;p__Patescibacteria;c__Microgenomatia,d__Bacteria;p__Acidobacteriota;c__Subgroup_18,d__Bacteria;p__Armatimonadota;c__Armatimonadia,d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria,d__Bacteria;p__Cyanobacteria;c__Sericytochromatia,d__Bacteria;p__Acidobacteriota;c__Subgroup_22,d__Bacteria;p__WPS-2;c__WPS-2,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria,d__Bacteria;p__Acidobacteriota;c__Subgroup_21,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia,d__Bacteria;p__Acidobacteriota;c__Subgroup_5,d__Bacteria;p__Dependentiae;c__Babeliae,d__Bacteria;p__Firmicutes;c__Desulfotomaculia,d__Bacteria;p__Armatimonadota;c__Fimbriimonadia,d__Bacteria;p__Elusimicrobiota;c__Lineage_IIa,d__Bacteria;p__WS4;c__WS4,d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia,d__Bacteria;p__Desulfobacterota;c__uncultured,d__Bacteria;p__Patescibacteria;c__CPR2,d__Bacteria;p__Armatimonadota;c__uncultured,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia,d__Bacteria;p__Bacteroidota;c__Ignavibacteria,d__Bacteria;p__Firmicutes;c__Sulfobacillia,d__Bacteria;p__Planctomycetota;c__OM190,d__Bacteria;p__Armatimonadota;__,d__Bacteria;p__Patescibacteria;c__uncultured,d__Bacteria;p__Patescibacteria;c__Parcubacteria,d__Bacteria;p__Abditibacteriota;c__Abditibacteria,d__Bacteria;p__Firmicutes;c__D8A-2,d__Bacteria;p__Firmicutes;c__Desulfitobacteriia,d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B),d__Bacteria;p__WS2;c__WS2,d__Bacteria;p__Planctomycetota;c__vadinHA49,d__Archaea;p__Halobacterota;c__Methanosarcinia,d__Bacteria;p__Firmicutes;c__Incertae_Sedis,d__Bacteria;p__Elusimicrobiota;c__Lineage_IIb,d__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia,d__Bacteria;p__Nitrospirota;c__4-29-1,d__Bacteria;p__Firmicutes;c__Dethiobacteria,d__Bacteria;p__Firmicutes;c__Thermaerobacteria,d__Bacteria;p__Firmicutes;c__Thermovenabulia,d__Bacteria;p__Elusimicrobiota;c__Endomicrobia,d__Bacteria;p__Planctomycetota;c__Pla4_lineage,d__Bacteria;p__Chloroflexi;__,d__Bacteria;p__MBNT15;c__MBNT15,d__Bacteria;p__Firmicutes;__,d__Bacteria;p__Planctomycetota;c__Pla3_lineage,d__Bacteria;p__Spirochaetota;c__Spirochaetia,d__Bacteria;p__Latescibacterota;c__Latescibacteria,d__Bacteria;p__Chloroflexi;c__SHA-26,d__Bacteria;p__Patescibacteria;c__Berkelbacteria,d__Bacteria;p__Armatimonadota;c__Chthonomonadetes,d__Bacteria;p__Gemmatimonadota;__,d__Bacteria;p__Dadabacteria;c__Dadabacteriia,d__Bacteria;p__Firmicutes;c__Thermoanaerobacteria,d__Eukaryota;__;__,d__Bacteria;p__FCPU426;c__FCPU426,d__Archaea;p__Halobacterota;c__Methanocellia,d__Bacteria;p__Firmicutes;c__Thermacetogenia,d__Archaea;p__Euryarchaeota;c__Methanobacteria,d__Archaea;p__Halobacterota;c__Halobacteria,d__Bacteria;p__Firmicutes;c__BRH-c20a,d__Bacteria;p__Planctomycetota;c__BD7-11,d__Bacteria;p__Firmicutes;c__Syntrophomonadia,d__Eukaryota;p__Phragmoplastophyta;c__Embryophyta,d__Bacteria;p__Deferrisomatota;c__Defferrisomatia,d__Bacteria;p__Patescibacteria;c__Gracilibacteria,d__Bacteria;p__Planctomycetota;__,d__Bacteria;p__Acidobacteriota;c__Subgroup_11,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia,d__Bacteria;p__Firmicutes;c__Moorellia,d__Bacteria;p__TX1A-33;c__TX1A-33,d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia,d__Eukaryota;p__Chlorophyta;c__Chlorophyceae,d__Archaea;p__Crenarchaeota;c__Bathyarchaeia,d__Bacteria;p__Chloroflexi;c__N9D0,d__Bacteria;p__Firmicutes;c__uncultured,d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata,Type,TypeII,tanda
NGS001-23_16S_41,2414.0,9845.0,4233.0,1986.0,3302.0,5293.0,2979.0,278.0,803.0,5831.0,3666.0,2270.0,409.0,822.0,835.0,658.0,875.0,585.0,29.0,196.0,431.0,3919.0,1924.0,138.0,242.0,79.0,438.0,2194.0,397.0,272.0,522.0,95.0,387.0,163.0,264.0,47.0,363.0,548.0,270.0,67.0,204.0,63.0,59.0,5.0,281.0,112.0,49.0,0.0,0.0,77.0,16.0,36.0,0.0,9.0,127.0,71.0,96.0,50.0,0.0,0.0,0.0,7.0,0.0,2.0,22.0,0.0,0.0,34.0,7.0,9.0,11.0,0.0,11.0,54.0,20.0,8.0,12.0,7.0,0.0,5.0,10.0,0.0,8.0,0.0,4.0,0.0,9.0,0.0,40.0,8.0,13.0,0.0,10.0,7.0,6.0,0.0,0.0,0.0,9.0,13.0,0.0,6.0,0.0,3.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equine,Burro_2,3.0
NGS001-23_16S_42,1398.0,7234.0,4076.0,2218.0,4542.0,5817.0,2016.0,1405.0,713.0,6446.0,5233.0,1733.0,578.0,928.0,793.0,431.0,1073.0,1737.0,6.0,646.0,284.0,3207.0,1663.0,272.0,399.0,30.0,572.0,3212.0,341.0,319.0,192.0,187.0,161.0,355.0,221.0,60.0,687.0,149.0,187.0,136.0,66.0,55.0,26.0,0.0,191.0,72.0,29.0,0.0,6.0,188.0,17.0,136.0,0.0,25.0,128.0,179.0,18.0,66.0,0.0,0.0,0.0,41.0,0.0,0.0,29.0,0.0,0.0,7.0,59.0,0.0,5.0,4.0,0.0,92.0,57.0,29.0,2.0,0.0,0.0,0.0,35.0,0.0,3.0,2.0,17.0,0.0,29.0,7.0,7.0,8.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,15.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equine,Burro_3,3.0
NGS001-23_16S_43,1520.0,7853.0,6875.0,1628.0,2640.0,5008.0,2654.0,398.0,650.0,3489.0,3982.0,1101.0,404.0,812.0,237.0,871.0,778.0,691.0,51.0,240.0,238.0,3306.0,709.0,67.0,189.0,676.0,415.0,1715.0,223.0,191.0,617.0,71.0,125.0,63.0,608.0,0.0,245.0,973.0,244.0,51.0,84.0,46.0,58.0,5.0,117.0,63.0,12.0,2.0,18.0,17.0,31.0,9.0,6.0,22.0,340.0,4.0,72.0,18.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,27.0,12.0,9.0,7.0,10.0,6.0,0.0,4.0,15.0,9.0,48.0,13.0,6.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,14.0,10.0,8.0,0.0,14.0,2.0,13.0,5.0,6.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ovine,Oveja_2,3.0
NGS001-23_16S_44,504.0,6396.0,8099.0,2309.0,3505.0,6453.0,2920.0,164.0,632.0,3105.0,2721.0,1126.0,354.0,740.0,1063.0,343.0,288.0,366.0,11.0,391.0,216.0,3177.0,398.0,158.0,246.0,50.0,1793.0,1661.0,132.0,96.0,292.0,146.0,189.0,152.0,993.0,8.0,200.0,83.0,152.0,32.0,89.0,84.0,18.0,58.0,200.0,97.0,19.0,0.0,140.0,111.0,119.0,56.0,151.0,28.0,1679.0,13.0,37.0,53.0,0.0,2.0,4.0,11.0,5.0,0.0,5.0,0.0,0.0,11.0,7.0,2.0,20.0,82.0,0.0,83.0,28.0,91.0,0.0,2.0,0.0,6.0,12.0,0.0,12.0,0.0,8.0,39.0,2.0,0.0,6.0,7.0,0.0,27.0,6.0,3.0,0.0,0.0,21.0,15.0,14.0,11.0,0.0,36.0,17.0,17.0,0.0,0.0,3.0,19.0,39.0,7.0,12.0,6.0,17.0,0.0,12.0,0.0,9.0,8.0,4.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ovine,Oveja_3,3.0
NGS001-23_16S_47,3884.0,7890.0,2618.0,3773.0,3740.0,7133.0,2765.0,428.0,732.0,6184.0,5472.0,1316.0,461.0,1181.0,768.0,566.0,1476.0,867.0,46.0,605.0,277.0,3189.0,1284.0,207.0,361.0,34.0,448.0,2924.0,193.0,217.0,274.0,202.0,97.0,450.0,174.0,15.0,345.0,97.0,274.0,75.0,64.0,41.0,19.0,3.0,86.0,87.0,15.0,0.0,0.0,203.0,3.0,29.0,0.0,23.0,10.0,11.0,25.0,28.0,0.0,14.0,0.0,67.0,0.0,0.0,16.0,13.0,0.0,5.0,15.0,0.0,6.0,13.0,3.0,50.0,91.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,livestock_exclusion,Control_2,3.0
NGS001-23_16S_48,1429.0,9063.0,5930.0,1973.0,3479.0,6179.0,2860.0,604.0,911.0,4531.0,4660.0,1474.0,269.0,770.0,719.0,600.0,964.0,769.0,25.0,290.0,224.0,3991.0,1649.0,133.0,179.0,104.0,387.0,2275.0,240.0,172.0,606.0,67.0,353.0,132.0,251.0,0.0,544.0,268.0,247.0,46.0,116.0,50.0,37.0,9.0,117.0,142.0,55.0,0.0,12.0,44.0,0.0,19.0,0.0,39.0,45.0,33.0,103.0,23.0,0.0,11.0,0.0,38.0,2.0,5.0,7.0,14.0,0.0,13.0,10.0,5.0,13.0,0.0,0.0,25.0,8.0,0.0,16.0,8.0,0.0,4.0,11.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,9.0,10.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,livestock_exclusion,Control_3,3.0
NGS069-23_16S_29,570.0,1592.0,1641.0,157.0,458.0,1757.0,413.0,24.0,153.0,623.0,1095.0,135.0,41.0,21.0,188.0,98.0,101.0,186.0,0.0,41.0,6.0,173.0,242.0,35.0,90.0,7.0,27.0,88.0,0.0,11.0,36.0,11.0,53.0,20.0,40.0,0.0,30.0,60.0,9.0,9.0,0.0,14.0,11.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equine,Burro_1,2.0
NGS069-23_16S_30,811.0,4166.0,1901.0,1410.0,2376.0,2818.0,875.0,451.0,283.0,2288.0,2700.0,776.0,276.0,533.0,575.0,196.0,725.0,856.0,11.0,227.0,139.0,1372.0,485.0,119.0,292.0,21.0,172.0,1424.0,129.0,141.0,172.0,54.0,71.0,121.0,59.0,126.0,165.0,139.0,115.0,45.0,38.0,46.0,20.0,6.0,52.0,49.0,25.0,2.0,0.0,47.0,0.0,37.0,0.0,18.0,5.0,31.0,20.0,22.0,0.0,0.0,0.0,5.0,7.0,4.0,15.0,4.0,0.0,12.0,10.0,0.0,11.0,0.0,0.0,10.0,17.0,0.0,0.0,4.0,0.0,4.0,11.0,0.0,4.0,0.0,7.0,0.0,20.0,0.0,11.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equine,Burro_4,2.0
NGS069-23_16S_31,951.0,6623.0,3982.0,2067.0,2607.0,5190.0,1263.0,511.0,975.0,1569.0,4018.0,752.0,262.0,304.0,749.0,270.0,441.0,1148.0,45.0,296.0,111.0,1632.0,734.0,96.0,164.0,46.0,105.0,803.0,142.0,151.0,625.0,77.0,299.0,120.0,180.0,78.0,204.0,79.0,145.0,23.0,43.0,71.0,15.0,4.0,128.0,36.0,25.0,0.0,9.0,61.0,3.0,6.0,5.0,15.0,43.0,13.0,33.0,11.0,0.0,11.0,0.0,13.0,0.0,6.0,8.0,24.0,0.0,22.0,6.0,0.0,5.0,0.0,15.0,9.0,7.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Ovine,Oveja_1,2.0
NGS069-23_16S_32,1922.0,7041.0,3549.0,2711.0,2822.0,4865.0,1926.0,484.0,877.0,3149.0,3598.0,1024.0,294.0,733.0,803.0,375.0,1750.0,726.0,64.0,373.0,118.0,2489.0,1199.0,85.0,352.0,530.0,314.0,1839.0,128.0,159.0,646.0,111.0,163.0,119.0,184.0,114.0,307.0,353.0,209.0,7.0,103.0,51.0,44.0,6.0,213.0,184.0,17.0,0.0,12.0,36.0,10.0,9.0,10.0,5.0,123.0,7.0,51.0,25.0,0.0,0.0,2.0,40.0,2.0,7.0,0.0,36.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,10.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,9.0,5.0,0.0,9.0,10.0,17.0,0.0,2.0,4.0,16.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Ovine,Oveja_4,2.0
NGS069-23_16S_35,3044.0,7413.0,1451.0,3173.0,2480.0,8862.0,1990.0,141.0,1089.0,2444.0,5644.0,640.0,275.0,842.0,881.0,336.0,957.0,322.0,46.0,116.0,134.0,2105.0,1017.0,72.0,449.0,12.0,264.0,726.0,33.0,122.0,389.0,206.0,113.0,376.0,79.0,198.0,398.0,109.0,226.0,13.0,50.0,73.0,19.0,8.0,108.0,100.0,0.0,0.0,0.0,12.0,3.0,2.0,2.0,5.0,0.0,0.0,28.0,24.0,0.0,10.0,0.0,12.0,0.0,3.0,3.0,16.0,5.0,8.0,0.0,2.0,7.0,9.0,3.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,livestock_exclusion,Control_1,2.0
NGS069-23_16S_36,2072.0,11629.0,3364.0,4665.0,2868.0,9193.0,4043.0,143.0,978.0,1904.0,3420.0,911.0,102.0,357.0,1417.0,570.0,665.0,336.0,65.0,177.0,56.0,3175.0,2223.0,95.0,233.0,49.0,149.0,763.0,70.0,91.0,427.0,137.0,230.0,376.0,139.0,160.0,580.0,253.0,224.0,32.0,122.0,18.0,46.0,18.0,324.0,84.0,0.0,0.0,0.0,0.0,31.0,0.0,6.0,13.0,53.0,0.0,90.0,6.0,0.0,23.0,0.0,9.0,11.0,4.0,0.0,66.0,0.0,18.0,0.0,19.0,0.0,33.0,0.0,0.0,8.0,15.0,11.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,2.0,2.0,5.0,0.0,0.0,3.0,0.0,2.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,livestock_exclusion,Control_4,2.0
NGS069-24-16S-1,3051.0,11274.0,4719.0,2646.0,2700.0,5791.0,8555.0,319.0,729.0,6273.0,3256.0,1822.0,547.0,949.0,1357.0,1782.0,1808.0,282.0,674.0,153.0,379.0,5808.0,3888.0,99.0,203.0,229.0,703.0,1904.0,129.0,134.0,577.0,93.0,156.0,159.0,1342.0,135.0,746.0,329.0,415.0,0.0,356.0,36.0,110.0,10.0,293.0,75.0,15.0,67.0,78.0,50.0,19.0,25.0,48.0,9.0,93.0,58.0,113.0,32.0,0.0,70.0,8.0,18.0,38.0,27.0,12.0,24.0,37.0,63.0,7.0,5.0,32.0,11.0,125.0,8.0,0.0,5.0,17.0,20.0,29.0,34.0,5.0,5.0,3.0,0.0,13.0,0.0,0.0,11.0,9.0,48.0,24.0,0.0,35.0,29.0,0.0,5.0,6.0,0.0,14.0,0.0,10.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equine+c,Burro_8M_1,4.0
NGS069-24-16S-2,2040.0,8508.0,3489.0,2185.0,2092.0,4688.0,5674.0,271.0,544.0,4771.0,2722.0,1100.0,375.0,808.0,957.0,1156.0,1171.0,257.0,465.0,85.0,227.0,4287.0,2160.0,95.0,105.0,196.0,590.0,1234.0,88.0,108.0,465.0,42.0,103.0,166.0,884.0,74.0,436.0,230.0,327.0,16.0,245.0,40.0,75.0,22.0,171.0,89.0,16.0,51.0,36.0,37.0,17.0,4.0,48.0,9.0,111.0,15.0,128.0,12.0,7.0,7.0,0.0,12.0,18.0,11.0,4.0,18.0,25.0,37.0,0.0,18.0,17.0,0.0,45.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,4.0,2.0,18.0,4.0,4.0,2.0,0.0,0.0,3.0,22.0,10.0,0.0,5.0,17.0,0.0,7.0,3.0,0.0,3.0,8.0,8.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equine+c,Burro_8M_2,4.0
